,f,tt_up,tt_down,tr_up,tr_down,tb_up,tb_down,tp_up,il
1571,3.0551079900000007e-11,0.0003194229686297615,-1.1054642478355527e-05,8.07230164249495e-05,-1.1054642478355527e-05,0.0003303665615707547,-1.1054540366451735e-05,0.0003082899078783398,-1.1054606261644963e-05
1572,3.0570526800000004e-11,0.0003198291227061867,-1.1058160249799771e-05,8.082436464016376e-05,-1.1058160249799771e-05,0.0003307762947744717,-1.1058058120038525e-05,0.00030869257703449463,-1.1058124036200717e-05
1573,3.05899737e-11,0.0003202355382139726,-1.1061676902537795e-05,8.092578028172735e-05,-1.1061676902537795e-05,0.0003311863028830592,-1.1061574754924768e-05,0.00030909550009381245,-1.1061640692049259e-05
1574,3.06094206e-11,0.00032064219826856405,-1.1065192437636222e-05,8.102725280495534e-05,-1.1065192437636222e-05,0.00033159657182222214,-1.1065090272177086e-05,0.00030949867925300314,-1.1065156230257213e-05
1575,3.0628867500000004e-11,0.00032104912658696786,-1.1068706856159969e-05,8.112879851335167e-05,-1.1068706856159969e-05,0.00033200710868038126,-1.10686046728604e-05,0.0003099021197501635,-1.1068670651889503e-05
1576,3.064831440000001e-11,0.0003214563137974886,-1.107222015917228e-05,8.123040939576401e-05,-1.107222015917228e-05,0.00033241787534617353,-1.1072117958037936e-05,0.00031030583419541704,-1.107218395800937e-05
1577,3.0667761300000006e-11,0.0003218637559400907,-1.1075732347734698e-05,8.133207963402917e-05,-1.1075732347734698e-05,0.000332828917204477,-1.107563012877124e-05,0.00031070982645379385,-1.1075696149678359e-05
1578,3.0687208200000003e-11,0.00032227146087645213,-1.1079243422907096e-05,8.143381355443398e-05,-1.1079243422907096e-05,0.0003332402200933897,-1.1079141186120173e-05,0.0003111140383811704,-1.107920722795634e-05
1579,3.07066551e-11,0.000322679423828211,-1.1082753385747659e-05,8.153560933510825e-05,-1.1082753385747659e-05,0.0003336517711242363,-1.1082651131142914e-05,0.00031151852226771464,-1.1082717193901503e-05
1580,3.0726102e-11,0.0003230876428496971,-1.1086262237312898e-05,8.16374794862128e-05,-1.1086262237312898e-05,0.0003340635580968045,-1.1086159964895976e-05,0.00031192327214206477,-1.108622604857036e-05
1581,3.07455489e-11,0.00032349613027734186,-1.1089769978657658e-05,8.173940751304794e-05,-1.1089769978657658e-05,0.00033447563069917993,-1.1089667688434198e-05,0.0003123283096399559,-1.1089733793017758e-05
1582,3.076499580000001e-11,0.0003239048629154896,-1.1093276610835112e-05,8.184140358757665e-05,-1.1093276610835112e-05,0.0003348879702175459,-1.109317430281074e-05,0.0003127335506087567,-1.1093240428296865e-05
1583,3.0784442700000005e-11,0.0003243138652902015,-1.1096782134896767e-05,8.194346348319915e-05,-1.1096782134896767e-05,0.00033530053943765065,-1.109667980907711e-05,0.0003131390938950197,-1.1096745955459195e-05
1584,3.08038896e-11,0.0003247231151659703,-1.1100286551892475e-05,8.20455846850136e-05,-1.1100286551892475e-05,0.00033571336202625263,-1.1100184208283152e-05,0.0003135448931861755,-1.11002503755546e-05
1585,3.08233365e-11,0.0003251326267818978,-1.1103789862870426e-05,8.214777653255902e-05,-1.1103789862870426e-05,0.0003361264882273172,-1.1103687501477054e-05,0.0003139509284558212,-1.1103753689631268e-05
1586,3.0842783400000004e-11,0.00032554240206482486,-1.1107292068877163e-05,8.225003201966991e-05,-1.1107292068877163e-05,0.0003365398250138543,-1.1107189689705348e-05,0.0003143572574861812,-1.1107255898735745e-05
1587,3.08622303e-11,0.00032595243116381045,-1.1110793170957576e-05,8.235234943754524e-05,-1.1110793170957576e-05,0.0003369534353248639,-1.1110690774012923e-05,0.00031476379990844056,-1.111075700391292e-05
1588,3.0881677200000006e-11,0.0003263627224964935,-1.1114293170154905e-05,8.245474183766245e-05,-1.1114293170154905e-05,0.00033736730879163347,-1.1114190755443016e-05,0.00031517063657537247,-1.111425700620604e-05
1589,3.0901124100000004e-11,0.0003267732652819469,-1.1117792067510756e-05,8.25571777367333e-05,-1.1117792067510756e-05,0.00033778142060851844,-1.111768963503722e-05,0.00031557770222268207,-1.1117755906656703e-05
1590,3.0920571e-11,0.00032718407866582066,-1.112128986406509e-05,8.265969512075632e-05,-1.112128986406509e-05,0.0003381958038103004,-1.1121187413835496e-05,0.00031598507517307075,-1.1121253706304879e-05
1591,3.0940017900000006e-11,0.0003275951514257871,-1.1124786560856245e-05,8.276227408595073e-05,-1.1124786560856245e-05,0.00033861043636849433,-1.1124684092876175e-05,0.0003163926726479967,-1.1124750406188897e-05
1592,3.0959464800000003e-11,0.0003280064688988396,-1.1128282158920903e-05,8.286490496136942e-05,-1.1128282158920903e-05,0.000339025331357506,-1.1128179673195937e-05,0.00031680056153532226,-1.1128246007345453e-05
1593,3.09789117e-11,0.0003284180600042403,-1.1131776659294144e-05,8.296761144770165e-05,-1.1131776659294144e-05,0.00033944050646319326,-1.1131674155829853e-05,0.0003172086763533799,-1.1131740510809619e-05
1594,3.0998358600000005e-11,0.0003288298944363976,-1.1135270063009417e-05,8.307039239032106e-05,-1.1135270063009417e-05,0.0003398559350146917,-1.1135167541811367e-05,0.00031761703245066636,-1.1135233917614844e-05
1595,3.10178055e-11,0.000329241994793519,-1.1138762371098538e-05,8.317323127018041e-05,-1.1138762371098538e-05,0.0003402716031107228,-1.1138659832172291e-05,0.00031802567169224793,-1.113872622879295e-05
1596,3.103725240000001e-11,0.00032965435339453843,-1.1142253584591718e-05,8.327612264782037e-05,-1.1142253584591718e-05,0.00034068751232823095,-1.1142151027942833e-05,0.0003184345762784151,-1.1142217445374148e-05
1597,3.1056699300000005e-11,0.0003300669781367526,-1.1145743704517555e-05,8.337908590950073e-05,-1.1145743704517555e-05,0.00034110370344478955,-1.114564113015158e-05,0.00031884374845234483,-1.1145707568387034e-05
1598,3.10761462e-11,0.00033047985030085886,-1.114923273190303e-05,8.348211739229617e-05,-1.114923273190303e-05,0.00034152015978868895,-1.1149130139825514e-05,0.00031925320267553106,-1.1149196598858593e-05
1599,3.10955931e-11,0.00033089298712079505,-1.1152720667773522e-05,8.358521155561646e-05,-1.1152720667773522e-05,0.00034193682493517387,-1.1152618057990007e-05,0.0003196628601455639,-1.1152684537814204e-05
1600,3.111504e-11,0.00033130638647091155,-1.115620751315281e-05,8.36883676218723e-05,-1.115620751315281e-05,0.00034235378951694845,-1.1156104885668823e-05,0.00032007281249354165,-1.1156171386277641e-05
1601,3.113448690000001e-11,0.0003317200322959932,-1.1159693269063063e-05,8.379159222914455e-05,-1.1159693269063063e-05,0.0003427710208712463,-1.1159590623884143e-05,0.000320483040196801,-1.1159657145271087e-05
1602,3.1153933800000006e-11,0.00033213394129908336,-1.1163177936524865e-05,8.389488728755926e-05,-1.1163177936524865e-05,0.0003431884960118243,-1.1163075273656538e-05,0.0003208934911761468,-1.1163141815815116e-05
1603,3.1173380700000004e-11,0.00033254811208579226,-1.1166661516557204e-05,8.399823395106079e-05,-1.1166661516557204e-05,0.00034360620419893265,-1.1166558836004986e-05,0.000321304179340691,-1.116662539892872e-05
1604,3.11928276e-11,0.0003329625416760483,-1.1170144010177477e-05,8.410165732384153e-05,-1.1170144010177477e-05,0.00034402422359953864,-1.1170041311946887e-05,0.0003217151811397139,-1.1170107895629298e-05
1605,3.12122745e-11,0.0003333772359896201,-1.1173625418401502e-05,8.420513545239164e-05,-1.1173625418401502e-05,0.00034444245752871005,-1.1173522702498043e-05,0.00032212641499795706,-1.1173589306932665e-05
1606,3.1231721400000003e-11,0.0003337921759776898,-1.1177105742243502e-05,8.430868822767553e-05,-1.1177105742243502e-05,0.00034486096054588524,-1.1177003008672687e-05,0.0003225379363616293,-1.1177069633853052e-05
1607,3.125116830000001e-11,0.00033420738457187835,-1.118058498271614e-05,8.441229922709611e-05,-1.118058498271614e-05,0.0003452796940742706,-1.1180482231483462e-05,0.00032294969682832253,-1.1180548877403114e-05
1608,3.1270615200000005e-11,0.00033462284780831327,-1.118406314083048e-05,8.45159721221576e-05,-1.118406314083048e-05,0.00034569872220000533,-1.1183960371941436e-05,0.00032336172027601546,-1.1184027038593925e-05
1609,3.12900621e-11,0.00033503856891438334,-1.1187540217596039e-05,8.461971514398121e-05,-1.1187540217596039e-05,0.0003461180227183389,-1.1187437431056117e-05,0.0003237740020870759,-1.1187504118434996e-05
1610,3.1309509e-11,0.0003354545493854138,-1.1191016214020749e-05,8.47235192685832e-05,-1.1191016214020749e-05,0.00034653751982602625,-1.1190913409835435e-05,0.00032418652737705583,-1.1190980117934264e-05
1611,3.1328955900000005e-11,0.00033587078918901887,-1.1194491131110986e-05,8.48273893676497e-05,-1.1194491131110986e-05,0.00034695734212593566,-1.1194388309285759e-05,0.0003245993178529672,-1.1194455038098103e-05
1612,3.13484028e-11,0.0003362872810935295,-1.1197964969871556e-05,8.493132906776912e-05,-1.1197964969871556e-05,0.00034737737701066336,-1.119786213041189e-05,0.0003250123792549077,-1.1197928879931324e-05
1613,3.13678497e-11,0.0003367040425087057,-1.120143773130572e-05,8.503532216421713e-05,-1.120143773130572e-05,0.0003477976749248531,-1.1201334874217083e-05,0.0003254257041738144,-1.1201401644437181e-05
1614,3.1387296600000004e-11,0.000337121064383707,-1.1204909416415171e-05,8.513939151527247e-05,-1.1204909416415171e-05,0.0003482182254266421,-1.1204806541703028e-05,0.00032583931541230085,-1.1204873332617376e-05
1615,3.14067435e-11,0.00033753833373496243,-1.1208380026200052e-05,8.524352031527043e-05,-1.1208380026200052e-05,0.000348639053758012,-1.120827713386986e-05,0.00032625315095581597,-1.1208343945472052e-05
1616,3.1426190400000006e-11,0.0003379558654124546,-1.1211849561658973e-05,8.534771563292131e-05,-1.1211849561658973e-05,0.00034906015125351605,-1.1211746651716185e-05,0.000326667238597161,-1.1211813483999812e-05
1617,3.1445637300000004e-11,0.000338373656421177,-1.1215318023788976e-05,8.545197187782039e-05,-1.1215318023788976e-05,0.0003494814615354917,-1.1215215096239047e-05,0.0003270815795375149,-1.1215281949197712e-05
1618,3.14650842e-11,0.00033879170488185906,-1.1218785413585586e-05,8.555629378856676e-05,-1.1218785413585586e-05,0.00034990306848999155,-1.121868246843395e-05,0.0003274962104417093,-1.1218749342061263e-05
1619,3.14845311e-11,0.0003392100078511665,-1.1222251732042768e-05,8.566067548918e-05,-1.1222251732042768e-05,0.0003503249317052474,-1.1222148769294867e-05,0.0003279110815109468,-1.1222215663584442e-05
1620,3.1503978000000003e-11,0.000339628581184036,-1.1225716980152966e-05,8.576513403778416e-05,-1.1225716980152966e-05,0.000350747018043399,-1.122561399981424e-05,0.0003283262283787894,-1.1225680914759693e-05
1621,3.152342490000001e-11,0.00034004740884133595,-1.1229181158907093e-05,8.586964965339992e-05,-1.1229181158907093e-05,0.0003511693686649168,-1.1229078160982962e-05,0.00032874161632962987,-1.1229145096577925e-05
1622,3.1542871800000005e-11,0.0003404664885473988,-1.1232644269294525e-05,8.597423539870702e-05,-1.1232644269294525e-05,0.0003515920209381032,-1.1232541253790419e-05,0.00032915727896251943,-1.1232608210028516e-05
1623,3.15623187e-11,0.00034088583547256323,-1.1236106312303123e-05,8.607887387721154e-05,-1.1236106312303123e-05,0.00035201487911693967,-1.1236003279224454e-05,0.0003295731988688105,-1.1236070256099328e-05
1624,3.15817656e-11,0.0003413054384743748,-1.1239567288919218e-05,8.61835894563678e-05,-1.1239567288919218e-05,0.00035243804042530926,-1.1239464238271403e-05,0.00032998938368865207,-1.1239531235776696e-05
1625,3.16012125e-11,0.0003417252916098442,-1.124302720012763e-05,8.628836178376745e-05,-1.124302720012763e-05,0.0003528614148345461,-1.1242957632008922e-05,0.0003304058201047258,-1.1242991150045437e-05
1626,3.16206594e-11,0.0003421454109256027,-1.124648604691166e-05,8.639320586084501e-05,-1.124648604691166e-05,0.0003532850849322221,-1.1246416461285918e-05,0.00033082250410780583,-1.1246449999888854e-05
1627,3.1640106300000007e-11,0.00034256579273075503,-1.1249943830253097e-05,8.649811556959064e-05,-1.1249943830253097e-05,0.00035370898678221637,-1.124987422712571e-05,0.0003312394635415166,-1.124990778628874e-05
1628,3.1659553200000004e-11,0.00034298642804554604,-1.1253400551132226e-05,8.660307952933005e-05,-1.1253400551132226e-05,0.00035413315399705867,-1.1253330930508566e-05,0.0003316566792683348,-1.1253364510225376e-05
1629,3.16790001e-11,0.0003434073211371518,-1.1256856210527822e-05,8.670811590564173e-05,-1.1256856210527822e-05,0.00035455758569691455,-1.1256786572413264e-05,0.0003320741431853191,-1.1256820172677541e-05
1630,3.1698447e-11,0.00034382847744695227,-1.1260310809417158e-05,8.68132108781071e-05,-1.1260310809417158e-05,0.0003549822571407928,-1.126024115381707e-05,0.00033249187573935514,-1.126027477462251e-05
1631,3.1717893900000004e-11,0.00034424989609768155,-1.1263764348776016e-05,8.691838055141629e-05,-1.1263764348776016e-05,0.0003554071897592073,-1.1263694675695757e-05,0.0003329098723108058,-1.126372831703606e-05
1632,3.17373408e-11,0.0003446715637457496,-1.1267216829578673e-05,8.702360258645535e-05,-1.1267216829578673e-05,0.0003558324104565949,-1.1267147139023605e-05,0.00033332815215501556,-1.1267180800892476e-05
1633,3.1756787700000006e-11,0.00034509349555646797,-1.127066825279792e-05,8.712890300076753e-05,-1.127066825279792e-05,0.00035625782918253043,-1.1270598544773394e-05,0.0003337466499653028,-1.1270632227164544e-05
1634,3.1776234600000003e-11,0.000345515677068924,-1.1274118619405054e-05,8.723426014729329e-05,-1.1274118619405054e-05,0.0003566835539950992,-1.1274048893916421e-05,0.00033416543572749156,-1.1274082596823567e-05
1635,3.17956815e-11,0.0003459381238933325,-1.1277567930369893e-05,8.733968581834126e-05,-1.1277567930369893e-05,0.0003571095278794436,-1.1277498187422489e-05,0.0003345844507629695,-1.1277531910839358e-05
1636,3.1815128400000005e-11,0.0003463608329292314,-1.1281016186660762e-05,8.744517125939852e-05,-1.1281016186660762e-05,0.0003575357603929879,-1.1280946426259932e-05,0.0003350037407693893,-1.128098017018025e-05
1637,3.18345753e-11,0.0003467837947101316,-1.128446338924452e-05,8.75507180742421e-05,-1.128446338924452e-05,0.00035796223349553283,-1.1284393611395594e-05,0.00033542329407730494,-1.1284427375813095e-05
1638,3.18540222e-11,0.0003472070215018297,-1.1287909539086539e-05,8.765633269000798e-05,-1.1287909539086539e-05,0.0003583889842706962,-1.1287839743794846e-05,0.0003358431060593805,-1.128787352870327e-05
1639,3.1873469100000005e-11,0.0003476305037763238,-1.1291354637150718e-05,8.77620159949097e-05,-1.1291354637150718e-05,0.000358815987504983,-1.1291284824421583e-05,0.0003362632150563052,-1.1291318629814677e-05
1640,3.1892916e-11,0.0003480542421405365,-1.1294798684399494e-05,8.786776371858196e-05,-1.1294798684399494e-05,0.0003592432295387732,-1.1294728854238237e-05,0.00033668353455106476,-1.1294762680109752e-05
1641,3.1912362900000006e-11,0.00034847824292586437,-1.1298241681793828e-05,8.797357735921533e-05,-1.1298241681793828e-05,0.00035967074045414307,-1.1298171834205762e-05,0.00033710410262723995,-1.1298205680549457e-05
1642,3.1931809800000004e-11,0.0003489025047739868,-1.1301683630293227e-05,8.807944621362759e-05,-1.1301683630293227e-05,0.00036009852929031264,-1.1301613765283659e-05,0.00033752497976654195,-1.1301647632093296e-05
1643,3.19512567e-11,0.00034932701739789153,-1.1305124530855728e-05,8.818539328654867e-05,-1.1305124530855728e-05,0.00036052655338652493,-1.1305054648429963e-05,0.0003379460927175072,-1.1305088535699311e-05
1644,3.19707036e-11,0.0003497517900477485,-1.1308564384437914e-05,8.829139028026734e-05,-1.1308564384437914e-05,0.0003609548369256335,-1.1308494484601253e-05,0.0003383674618690533,-1.1308528392324087e-05
1645,3.1990150500000004e-11,0.0003501768242127575,-1.1312003191994918e-05,8.83974679686902e-05,-1.1312003191994918e-05,0.00036138338652804737,-1.1311933274752651e-05,0.00033878907817548387,-1.1311967202922752e-05
1646,3.200959740000001e-11,0.0003506021194155611,-1.1315440954480413e-05,8.850359962108552e-05,-1.1315440954480413e-05,0.00036181222096248305,-1.1315371019837833e-05,0.00033921096793959886,-1.1315404968448987e-05
1647,3.2029044300000006e-11,0.000351027666033297,-1.1318877672846629e-05,8.860979913922878e-05,-1.1318877672846629e-05,0.0003622412451010062,-1.131880772080902e-05,0.0003396331248457717,-1.131884168985502e-05
1648,3.20484912e-11,0.0003514534792301422,-1.1322313348044351e-05,8.871605767743387e-05,-1.1322313348044351e-05,0.0003626705599352042,-1.1322243378616996e-05,0.00034005554394877396,-1.1322277368091634e-05
1649,3.20679381e-11,0.00035187954225411,-1.132574798102292e-05,8.882238573349991e-05,-1.132574798102292e-05,0.00036310015543683267,-1.1325677994211091e-05,0.0003404781962883435,-1.1325712004108174e-05
1650,3.2087385e-11,0.00035230587591945917,-1.1329181572730243e-05,8.892878566724516e-05,-1.1329181572730243e-05,0.0003635299966711009,-1.1329111568539207e-05,0.00034090111534504727,-1.1329145598852546e-05
1651,3.21068319e-11,0.0003527324669522968,-1.1332614124112782e-05,8.903523761431796e-05,-1.1332614124112782e-05,0.0003639600653408136,-1.1332544102547811e-05,0.00034132432195443533,-1.1332578153271215e-05
1652,3.212627880000001e-11,0.00035315930022042184,-1.1336045636115573e-05,8.914176480259606e-05,-1.1336045636115573e-05,0.00036439042543993765,-1.1335975597181926e-05,0.0003417477611384039,-1.1336009668309216e-05
1653,3.2145725700000005e-11,0.000353586412800414,-1.1339476109682218e-05,8.924835200814442e-05,-1.1339476109682218e-05,0.00036482100184952686,-1.1339406053385153e-05,0.0003421714896832192,-1.1339440144910154e-05
1654,3.21651726e-11,0.00035401377642681084,-1.1342905545754898e-05,8.935499770027075e-05,-1.1342905545754898e-05,0.000365251891885595,-1.1342835472099661e-05,0.00034259543244968463,-1.1342869584016208e-05
1655,3.21846195e-11,0.00035444138809278126,-1.1346333945274365e-05,8.946171744902315e-05,-1.1346333945274365e-05,0.00036568298390752516,-1.1346263854266206e-05,0.00034301965414279984,-1.134629798656813e-05
