,E0,Ep,dL,phi,th_LRL,Error,n,wfinal
26858.,0.,4.4805668365104874e-11,1.,1.82212373908208,0.,NOERR,2,0.00017245446873547212
25637.,0.,3.920495981946677e-11,-1.,1.1623892818282235,0.,NOERR,1,-9.670599691511927e-6
26862.,0.,4.4805668365104874e-11,1.,1.9477874452256718,0.,NOERR,2,0.00005300793384411696
26057.,0.,3.920495981946677e-11,1.,1.790707812546182,0.,NOERR,3,-0.000012466659892445192
26867.,0.,4.4805668365104874e-11,1.,2.1048670779051615,0.,ShortOrb,3,-0.000046750788592119995
25203.,0.,3.360425127382866e-11,1.,0.09424777960769379,0.,NOERR,2,-0.00002421312008442493
25640.,0.,3.920495981946677e-11,-1.,1.2566370614359172,0.,ShortOrb,2,-0.000045835537402767276
27307.,0.,3.640460554664771e-11,-1.,3.3615041393410787,0.,NOERR,1,6.115455328524234e-6
26064.,0.,3.920495981946677e-11,1.,2.0106192982974678,0.,NOERR,1,-6.672318017647809e-6
26911.,0.,4.4805668365104874e-11,1.,3.4871678454846706,0.,NOERR,1,-7.799423736924056e-6
25645.,0.,3.920495981946677e-11,-1.,1.413716694115407,0.,NOERR,2,-3.3717320191611603e-6
26067.,0.,3.920495981946677e-11,1.,2.1048670779051615,0.,NOERR,2,4.734270176790554e-6
26072.,0.,3.920495981946677e-11,1.,2.261946710584651,0.,NOERR,1,-2.4145518809736805e-6
25646.,0.,3.920495981946677e-11,-1.,1.4451326206513049,0.,NOERR,2,-2.9576889210046307e-6
27348.,0.,3.640460554664771e-11,-1.,4.649557127312894,0.,NOERR,1,-0.00001216181047727248
25649.,0.,3.920495981946677e-11,-1.,1.5393804002589986,0.,NOERR,1,-1.761365497813583e-6
25650.,0.,3.920495981946677e-11,-1.,1.5707963267948966,0.,NOERR,1,0.000031481724317689925
27360.,0.,3.640460554664771e-11,-1.,5.026548245743669,0.,ShortOrb,2,-0.00005252165486207621
26922.,0.,4.4805668365104874e-11,1.,3.8327430373795477,0.,NOERR,2,-0.000055451522543187446
26931.,0.,4.4805668365104874e-11,1.,4.115486376202629,0.,NOERR,1,0.000012681364586709524
27373.,0.,3.640460554664771e-11,-1.,5.4349552907103424,0.,NOERR,2,-0.000014801909329771301
26934.,0.,4.4805668365104874e-11,1.,4.209734155810323,0.,NOERR,1,-1.8830205862833888e-6
26075.,0.,3.920495981946677e-11,1.,2.356194490192345,0.,NOERR,2,-0.0000498825562158008
26961.,0.,4.4805668365104874e-11,1.,5.057964172279568,0.,NOERR,2,0.0000728798791518895
26967.,0.,4.4805668365104874e-11,1.,5.246459731494954,0.,NOERR,1,0.000030537378526098184
27376.,0.,3.640460554664771e-11,-1.,5.529203070318036,0.,NOERR,1,-8.933807100424065e-6
25651.,0.,3.920495981946677e-11,-1.,1.6022122533307945,0.,NOERR,3,-0.00003593024774901512
26971.,0.,4.4805668365104874e-11,1.,5.372123437638546,0.,NOERR,1,-3.493181921936073e-6
27379.,0.,3.640460554664771e-11,-1.,5.62345084992573,0.,NOERR,1,6.109673862560283e-6
26980.,0.,4.4805668365104874e-11,1.,5.654866776461628,0.,NOERR,1,0.000018561749543745184
27384.,0.,3.640460554664771e-11,-1.,5.7805304826052195,0.,NOERR,2,0.00002719089792839664
26981.,0.,4.4805668365104874e-11,1.,5.686282702997525,0.,NOERR,1,1.0795605026638285e-6
27386.,0.,3.640460554664771e-11,-1.,5.843362335677016,0.,NOERR,2,-1.0973422685362397e-6
26982.,0.,4.4805668365104874e-11,1.,5.717698629533424,0.,NOERR,1,8.565031011336896e-6
27387.,0.,3.640460554664771e-11,-1.,5.874778262212914,0.,NOERR,2,0.0001135346649509796
25655.,0.,3.920495981946677e-11,-1.,1.7278759594743864,0.,NOERR,2,-0.00002012155760379211
26988.,0.,4.4805668365104874e-11,1.,5.9061941887488105,0.,NOERR,2,0.000027534075399974548
25656.,0.,3.920495981946677e-11,-1.,1.7592918860102844,0.,NOERR,2,0.0001333705122803319
26989.,0.,4.4805668365104874e-11,1.,5.937610115284708,0.,NOERR,2,0.000252630680451452
25657.,0.,3.920495981946677e-11,-1.,1.790707812546182,0.,ShortOrb,13,-0.0000487340383372596
26992.,0.,4.4805668365104874e-11,1.,6.031857894892402,0.,NOERR,2,0.000137244683317425
27393.,0.,3.640460554664771e-11,-1.,6.0632738214283,0.,NOERR,2,-0.000014525284856364034
27399.,0.,3.640460554664771e-11,-1.,6.2517693806436885,0.,NOERR,1,0.00001471359325352854
25664.,0.,3.920495981946677e-11,-1.,2.0106192982974678,0.,NOERR,1,-6.672318017647809e-6
25667.,0.,3.920495981946677e-11,-1.,2.1048670779051615,0.,NOERR,2,4.7342699086886795e-6
26077.,0.,3.920495981946677e-11,1.,2.419026343264141,0.,ShortOrb,6,-0.00004467429617639815
25672.,0.,3.920495981946677e-11,-1.,2.261946710584651,0.,NOERR,1,-2.4145518809736805e-6
26081.,0.,3.920495981946677e-11,1.,2.5446900494077327,0.,NOERR,1,3.6875733255949664e-7
27600.,0.,3.640460554664771e-11,1.,0.,0.,NOERR,3,-0.00001092799223814871
26159.,0.,3.920495981946677e-11,1.,4.995132319207771,0.,NOERR,1,0.00002832398095093719
27603.,0.,3.640460554664771e-11,1.,0.09424777960769379,0.,NOERR,1,0.000013308131533948877
27605.,0.,3.640460554664771e-11,1.,0.15707963267948966,0.,ShortOrb,2,-0.00006450603609935416
27610.,0.,3.640460554664771e-11,1.,0.3141592653589793,0.,NOERR,3,4.242290361388533e-7
26993.,0.,4.4805668365104874e-11,1.,6.0632738214283,0.,NOERR,3,-0.000050836888599126504
26163.,0.,3.920495981946677e-11,1.,5.120796025351362,0.,ShortOrb,3,0.00035848774300140107
27612.,0.,3.640460554664771e-11,1.,0.37699111843077515,0.,NOERR,1,9.851812093577988e-6
26997.,0.,4.4805668365104874e-11,1.,6.188937527571892,0.,NOERR,2,0.00008799823368842817
27613.,0.,3.640460554664771e-11,1.,0.4084070449666731,0.,ShortOrb,2,-0.0000623244355467708
26171.,0.,3.920495981946677e-11,1.,5.372123437638546,0.,NOERR,2,0.000011604382790850825
27200.,0.,3.640460554664771e-11,-1.,0.,0.,NOERR,2,0.000018917471812389026
26173.,0.,3.920495981946677e-11,1.,5.4349552907103424,0.,NOERR,1,-3.204775472208368e-6
27203.,0.,3.640460554664771e-11,-1.,0.09424777960769379,0.,NOERR,1,0.000013308131533948877
26178.,0.,3.920495981946677e-11,1.,5.592034923389832,0.,NOERR,1,-9.357811409357899e-7
27205.,0.,3.640460554664771e-11,-1.,0.15707963267948966,0.,ShortOrb,2,-0.00006450603609935416
26182.,0.,3.920495981946677e-11,1.,5.717698629533424,0.,NOERR,2,2.459653318315027e-6
27210.,0.,3.640460554664771e-11,-1.,0.3141592653589793,0.,ShortOrb,4,-0.0000457227643090682
26184.,0.,3.920495981946677e-11,1.,5.7805304826052195,0.,NOERR,2,0.00009645527788492445
25677.,0.,3.920495981946677e-11,-1.,2.419026343264141,0.,NOERR,3,-0.000031839759192800766
27212.,0.,3.640460554664771e-11,-1.,0.37699111843077515,0.,NOERR,1,9.851812093577988e-6
27213.,0.,3.640460554664771e-11,-1.,0.4084070449666731,0.,ShortOrb,2,-0.0000623244355467708
25681.,0.,3.920495981946677e-11,-1.,2.5446900494077327,0.,NOERR,1,3.6875733255949664e-7
25759.,0.,3.920495981946677e-11,-1.,4.995132319207771,0.,NOERR,1,0.00002832398095093719
27215.,0.,3.640460554664771e-11,-1.,0.47123889803846897,0.,ShortOrb,3,-0.000060929546862857826
26185.,0.,3.920495981946677e-11,1.,5.811946409141117,0.,NOERR,4,-9.134435090999371e-6
26186.,0.,3.920495981946677e-11,1.,5.843362335677016,0.,NOERR,2,2.0328229896582468e-6
25763.,0.,3.920495981946677e-11,-1.,5.120796025351362,0.,NOERR,2,5.483185335255363e-6
26187.,0.,3.920495981946677e-11,1.,5.874778262212914,0.,NOERR,2,0.000014291392359389898
25771.,0.,3.920495981946677e-11,-1.,5.372123437638546,0.,NOERR,2,0.000011604382766257135
27216.,0.,3.640460554664771e-11,-1.,0.5026548245743669,0.,NOERR,3,8.419644426795641e-7
27615.,0.,3.640460554664771e-11,1.,0.47123889803846897,0.,NOERR,4,-0.00004909473505432824
26188.,0.,3.920495981946677e-11,1.,5.9061941887488105,0.,NOERR,2,-9.035750124738517e-7
25773.,0.,3.920495981946677e-11,-1.,5.4349552907103424,0.,NOERR,1,-3.204775472208368e-6
27218.,0.,3.640460554664771e-11,-1.,0.5654866776461628,0.,NOERR,2,9.414746523068176e-7
26190.,0.,3.920495981946677e-11,1.,5.969026041820607,0.,NOERR,1,0.00009104824712552477
26193.,0.,3.920495981946677e-11,1.,6.0632738214283,0.,NOERR,2,0.000054945533411572565
25778.,0.,3.920495981946677e-11,-1.,5.592034923389832,0.,NOERR,1,-9.357811409357899e-7
25782.,0.,3.920495981946677e-11,-1.,5.717698629533424,0.,ShortOrb,3,-0.00005553819915180929
25784.,0.,3.920495981946677e-11,-1.,5.7805304826052195,0.,NOERR,2,0.00009645623435751771
27219.,0.,3.640460554664771e-11,-1.,0.5969026041820606,0.,NOERR,2,-0.00002664989284290857
27221.,0.,3.640460554664771e-11,-1.,0.6597344572538565,0.,ShortOrb,6,-0.00005054343436998154
27233.,0.,3.640460554664771e-11,-1.,1.0367255756846319,0.,NOERR,4,-4.112372720545704e-6
25785.,0.,3.920495981946677e-11,-1.,5.811946409141117,0.,NOERR,4,-0.000026896798416476957
27234.,0.,3.640460554664771e-11,-1.,1.0681415022205298,0.,NOERR,1,-0.000021413912459152283
28186.,0.,5.600708545638109e-11,-1.,5.843362335677016,0.,NOERR,5,-7.435258220351536e-7
28187.,0.,5.600708545638109e-11,-1.,5.874778262212914,0.,NOERR,2,0.00002328310110098585
26196.,0.,3.920495981946677e-11,1.,6.157521601035994,0.,NOERR,3,-0.00003926110484981036
27237.,0.,3.640460554664771e-11,-1.,1.1623892818282235,0.,ShortOrb,14,-0.00005145452933160645
28190.,0.,5.600708545638109e-11,-1.,5.969026041820607,0.,ShortOrb,3,-0.0000496838292177334
27616.,0.,3.640460554664771e-11,1.,0.5026548245743669,0.,NOERR,6,-0.00007068531209407333
28192.,0.,5.600708545638109e-11,-1.,6.031857894892402,0.,NOERR,2,0.00048615710854279164
28194.,0.,5.600708545638109e-11,-1.,6.094689747964199,0.,NOERR,1,-0.000010247652380004326
27238.,0.,3.640460554664771e-11,-1.,1.1938052083641213,0.,NOERR,1,-0.00003109587852104791
28199.,0.,5.600708545638109e-11,-1.,6.2517693806436885,0.,NOERR,2,0.00009168635010043588
26403.,0.,4.4805668365104874e-11,-1.,0.09424777960769379,0.,NOERR,3,5.93360019479438e-6
27239.,0.,3.640460554664771e-11,-1.,1.2252211349000193,0.,NOERR,1,2.4567214953186714e-6
27618.,0.,3.640460554664771e-11,1.,0.5654866776461628,0.,NOERR,3,-0.000012454704609114283
27240.,0.,3.640460554664771e-11,-1.,1.2566370614359172,0.,NOERR,2,-6.189821671231666e-7
26404.,0.,4.4805668365104874e-11,-1.,0.12566370614359174,0.,NOERR,1,-2.097726842298612e-6
28405.,0.,5.600708545638109e-11,1.,0.15707963267948966,0.,NOERR,3,-4.137487630065543e-6
27247.,0.,3.640460554664771e-11,-1.,1.4765485471872026,0.,NOERR,4,1.7176705668886143e-7
26408.,0.,4.4805668365104874e-11,-1.,0.25132741228718347,0.,NOERR,1,4.112677476140952e-6
27619.,0.,3.640460554664771e-11,1.,0.5969026041820606,0.,NOERR,2,-0.000015053996443213035
28406.,0.,5.600708545638109e-11,1.,0.18849555921538758,0.,NOERR,2,-4.013339491995049e-6
27621.,0.,3.640460554664771e-11,1.,0.6597344572538565,0.,ShortOrb,6,-0.000050543434368206246
27249.,0.,3.640460554664771e-11,-1.,1.5393804002589986,0.,NOERR,1,-2.489232392669424e-6
26409.,0.,4.4805668365104874e-11,-1.,0.2827433388230814,0.,NOERR,1,7.999205650734676e-6
27251.,0.,3.640460554664771e-11,-1.,1.6022122533307945,0.,ShortOrb,2,-0.00004436824727822605
28407.,0.,5.600708545638109e-11,1.,0.21991148575128555,0.,NOERR,2,-3.3126751816279107e-6
27252.,0.,3.640460554664771e-11,-1.,1.6336281798666925,0.,NOERR,2,6.550798282865623e-6
27256.,0.,3.640460554664771e-11,-1.,1.7592918860102844,0.,NOERR,2,0.00006640300856353655
26412.,0.,4.4805668365104874e-11,-1.,0.37699111843077515,0.,NOERR,4,-6.225032909391419e-7
28418.,0.,5.600708545638109e-11,1.,0.5654866776461628,0.,NOERR,2,-1.1739016356761e-6
26417.,0.,4.4805668365104874e-11,-1.,0.5340707511102649,0.,NOERR,1,0.00004748479542154895
28425.,0.,5.600708545638109e-11,1.,0.7853981633974483,0.,NOERR,1,5.7013150997124875e-6
27633.,0.,3.640460554664771e-11,1.,1.0367255756846319,0.,NOERR,3,-0.000039496446576638905
27257.,0.,3.640460554664771e-11,-1.,1.790707812546182,0.,NOERR,2,-3.7716869989931104e-6
28435.,0.,5.600708545638109e-11,1.,1.0995574287564276,0.,NOERR,1,5.4865234330418185e-6
27260.,0.,3.640460554664771e-11,-1.,1.8849555921538759,0.,NOERR,2,1.778486647745875e-6
27265.,0.,3.640460554664771e-11,-1.,2.0420352248333655,0.,ShortOrb,2,-0.00004522004100332152
27276.,0.,3.640460554664771e-11,-1.,2.3876104167282426,0.,NOERR,1,0.00005397187740724333
26418.,0.,4.4805668365104874e-11,-1.,0.5654866776461628,0.,NOERR,2,-0.00001774335677322237
26422.,0.,4.4805668365104874e-11,-1.,0.6911503837897545,0.,ShortOrb,5,-0.00005148292855674095
26424.,0.,4.4805668365104874e-11,-1.,0.7539822368615503,0.,ShortOrb,2,-0.00005598462830316088
28439.,0.,5.600708545638109e-11,1.,1.2252211349000193,0.,NOERR,2,-0.000012654139180852222
27634.,0.,3.640460554664771e-11,1.,1.0681415022205298,0.,NOERR,1,-0.000021413912459152283
28443.,0.,5.600708545638109e-11,1.,1.350884841043611,0.,NOERR,2,0.0002163229213638152
26425.,0.,4.4805668365104874e-11,-1.,0.7853981633974483,0.,NOERR,4,-4.845676153721322e-7
26431.,0.,4.4805668365104874e-11,-1.,0.9738937226128359,0.,ShortOrb,2,-0.00005074129313997856
27637.,0.,3.640460554664771e-11,1.,1.1623892818282235,0.,NOERR,2,-3.512880449570262e-6
26432.,0.,4.4805668365104874e-11,-1.,1.0053096491487339,0.,NOERR,1,0.00005622916988495096
28446.,0.,5.600708545638109e-11,1.,1.4451326206513049,0.,ShortOrb,3,-0.00004996618473878412
26436.,0.,4.4805668365104874e-11,-1.,1.1309733552923256,0.,NOERR,1,2.5562427512265986e-6
28449.,0.,5.600708545638109e-11,1.,1.5393804002589986,0.,NOERR,2,6.260440247589058e-6
27638.,0.,3.640460554664771e-11,1.,1.1938052083641213,0.,NOERR,1,-0.00003109587852104791
28452.,0.,5.600708545638109e-11,1.,1.6336281798666925,0.,NOERR,2,5.877983124595383e-6
26439.,0.,4.4805668365104874e-11,-1.,1.2252211349000193,0.,NOERR,1,-0.000011386752543980501
27639.,0.,3.640460554664771e-11,1.,1.2252211349000193,0.,NOERR,1,2.4567214953186714e-6
28455.,0.,5.600708545638109e-11,1.,1.7278759594743864,0.,NOERR,1,-2.1223336633675198e-6
26440.,0.,4.4805668365104874e-11,-1.,1.2566370614359172,0.,NOERR,1,-2.7889267883727016e-6
27640.,0.,3.640460554664771e-11,1.,1.2566370614359172,0.,NOERR,2,0.000013942318867317328
28460.,0.,5.600708545638109e-11,1.,1.8849555921538759,0.,NOERR,2,0.00014729017477096756
26443.,0.,4.4805668365104874e-11,-1.,1.350884841043611,0.,NOERR,1,0.0000430900679552155
28464.,0.,5.600708545638109e-11,1.,2.0106192982974678,0.,ShortOrb,4,-0.00005510341936054075
26446.,0.,4.4805668365104874e-11,-1.,1.4451326206513049,0.,ShortOrb,4,-0.00004943273328136661
28483.,0.,5.600708545638109e-11,1.,2.607521902479528,0.,ShortOrb,2,-0.00006317420611764116
27647.,0.,3.640460554664771e-11,1.,1.4765485471872026,0.,NOERR,5,-5.610992898014819e-6
27649.,0.,3.640460554664771e-11,1.,1.5393804002589986,0.,NOERR,1,-2.489232392669424e-6
27277.,0.,3.640460554664771e-11,-1.,2.419026343264141,0.,NOERR,3,-0.00006695439362554016
27651.,0.,3.640460554664771e-11,1.,1.6022122533307945,0.,ShortOrb,2,-0.00004436824727822605
27652.,0.,3.640460554664771e-11,1.,1.6336281798666925,0.,NOERR,2,6.550798676011417e-6
27656.,0.,3.640460554664771e-11,1.,1.7592918860102844,0.,NOERR,2,0.00006640300854860001
27657.,0.,3.640460554664771e-11,1.,1.790707812546182,0.,NOERR,2,-5.606417076326985e-6
26448.,0.,4.4805668365104874e-11,-1.,1.5079644737231006,0.,NOERR,5,-0.00003709435268886432
28505.,0.,5.600708545638109e-11,1.,3.2986722862692828,0.,NOERR,4,-0.00007298598844618912
27288.,0.,3.640460554664771e-11,-1.,2.764601535159018,0.,NOERR,2,-0.00005339722008108711
26454.,0.,4.4805668365104874e-11,-1.,1.6964600329384885,0.,ShortOrb,5,-0.000047588271492811264
28990.,0.,5.040637691074298e-11,-1.,5.969026041820607,0.,NOERR,2,0.0002819740200611425
28506.,0.,5.600708545638109e-11,1.,3.330088212805181,0.,NOERR,1,-2.4833869890002767e-7
27660.,0.,3.640460554664771e-11,1.,1.8849555921538759,0.,NOERR,9,-0.000015049039698643889
26455.,0.,4.4805668365104874e-11,-1.,1.7278759594743864,0.,NOERR,3,-1.5947158062558413e-6
28991.,0.,5.040637691074298e-11,-1.,6.000441968356505,0.,NOERR,2,0.00015766412159223057
27665.,0.,3.640460554664771e-11,1.,2.0420352248333655,0.,ShortOrb,2,-0.00004522004100332152
26457.,0.,4.4805668365104874e-11,-1.,1.790707812546182,0.,ShortOrb,3,-0.000049387526974650365
27676.,0.,3.640460554664771e-11,1.,2.3876104167282426,0.,NOERR,1,0.00005397187740724333
28515.,0.,5.600708545638109e-11,1.,3.6128315516282616,0.,NOERR,2,-3.6034312396615387e-6
26458.,0.,4.4805668365104874e-11,-1.,1.82212373908208,0.,NOERR,2,0.00017245442259335826
28992.,0.,5.040637691074298e-11,-1.,6.031857894892402,0.,NOERR,2,-2.411407581324309e-6
28520.,0.,5.600708545638109e-11,1.,3.7699111843077517,0.,NOERR,1,0.00020095141620171447
26462.,0.,4.4805668365104874e-11,-1.,1.9477874452256718,0.,NOERR,2,0.00005300793393465208
28994.,0.,5.040637691074298e-11,-1.,6.094689747964199,0.,NOERR,2,0.00006781827633992571
26467.,0.,4.4805668365104874e-11,-1.,2.1048670779051615,0.,ShortOrb,3,-0.00004675078859211314
28536.,0.,5.600708545638109e-11,1.,4.272566008882119,0.,NOERR,1,-1.8670886100913987e-6
26511.,0.,4.4805668365104874e-11,-1.,3.4871678454846706,0.,NOERR,1,-7.799423736924056e-6
28557.,0.,5.600708545638109e-11,1.,4.932300466135976,0.,NOERR,1,1.9332521331423834e-6
28564.,0.,5.600708545638109e-11,1.,5.15221195188726,0.,NOERR,2,0.000012154115436718365
28573.,0.,5.600708545638109e-11,1.,5.4349552907103424,0.,NOERR,3,-1.1047664461170926e-6
28577.,0.,5.600708545638109e-11,1.,5.5606189968539335,0.,ShortOrb,3,-0.000048175344829240444
26522.,0.,4.4805668365104874e-11,-1.,3.8327430373795477,0.,NOERR,2,-0.000055451522543187446
28999.,0.,5.040637691074298e-11,-1.,6.2517693806436885,0.,NOERR,2,-0.00004495262453791222
26531.,0.,4.4805668365104874e-11,-1.,4.115486376202629,0.,NOERR,1,0.000012681364586709524
26534.,0.,4.4805668365104874e-11,-1.,4.209734155810323,0.,NOERR,1,-1.8830205862833888e-6
27677.,0.,3.640460554664771e-11,1.,2.419026343264141,0.,NOERR,3,-0.00006695439362554016
26561.,0.,4.4805668365104874e-11,-1.,5.057964172279568,0.,NOERR,2,0.00007287986216646912
26567.,0.,4.4805668365104874e-11,-1.,5.246459731494954,0.,NOERR,1,0.000030537378526098184
28581.,0.,5.600708545638109e-11,1.,5.686282702997525,0.,NOERR,3,-0.000020725398571425707
29679.,-3.0396598110480402e-6,5.040637691074298e-11,-1.,2.4818581963359367,0.,NOERR,4,-4.189825702391667e-6
28583.,0.,5.600708545638109e-11,1.,5.749114556069322,0.,ShortOrb,5,-0.00005136162732390416
29200.,0.,5.040637691074298e-11,1.,0.,0.,ShortOrb,4,-0.0005699274030538382
29685.,-3.0396598110480402e-6,5.040637691074298e-11,-1.,2.670353755551324,0.,ShortOrb,5,-0.000045293604538457056
29692.,-3.0396598110480402e-6,5.040637691074298e-11,-1.,2.8902652413026098,0.,NOERR,2,9.197951841275825e-6
29201.,0.,5.040637691074298e-11,1.,0.031415926535897934,0.,NOERR,2,0.00004924641087238348
29205.,0.,5.040637691074298e-11,1.,0.15707963267948966,0.,ShortOrb,2,-0.00004227505787437325
29208.,0.,5.040637691074298e-11,1.,0.25132741228718347,0.,NOERR,2,0.00011743797231283602
28584.,0.,5.600708545638109e-11,1.,5.7805304826052195,0.,NOERR,1,-0.000017627100112309158
29700.,-3.0396598110480402e-6,5.040637691074298e-11,-1.,3.141592653589793,0.,NOERR,2,-5.818729448590297e-6
29209.,0.,5.040637691074298e-11,1.,0.2827433388230814,0.,NOERR,2,0.00003292007687579108
29704.,-3.0396598110480402e-6,5.040637691074298e-11,-1.,3.267256359733385,0.,NOERR,2,0.00001799029199648351
29212.,0.,5.040637691074298e-11,1.,0.37699111843077515,0.,NOERR,2,8.293667474169465e-6
27688.,0.,3.640460554664771e-11,1.,2.764601535159018,0.,NOERR,2,-0.00005339722008108711
29222.,0.,5.040637691074298e-11,1.,0.6911503837897545,0.,NOERR,2,7.134166881092476e-7
27707.,0.,3.640460554664771e-11,1.,3.3615041393410787,0.,NOERR,1,6.115455328524234e-6
28585.,0.,5.600708545638109e-11,1.,5.811946409141117,0.,NOERR,22,-0.0000181927938073998
29709.,-3.0396598110480402e-6,5.040637691074298e-11,-1.,3.4243359924128747,0.,NOERR,2,-9.023598953575322e-6
29227.,0.,5.040637691074298e-11,1.,0.8482300164692442,0.,NOERR,3,3.070138047175579e-6
28586.,0.,5.600708545638109e-11,1.,5.843362335677016,0.,NOERR,3,1.9746427015013316e-6
29232.,0.,5.040637691074298e-11,1.,1.0053096491487339,0.,NOERR,3,-2.454539510356951e-6
27748.,0.,3.640460554664771e-11,1.,4.649557127312894,0.,NOERR,1,-0.00001216181047727248
29233.,0.,5.040637691074298e-11,1.,1.0367255756846319,0.,NOERR,2,0.00017148469219721178
28587.,0.,5.600708545638109e-11,1.,5.874778262212914,0.,NOERR,2,-1.1583787301249318e-6
28590.,0.,5.600708545638109e-11,1.,5.969026041820607,0.,ShortOrb,3,-0.0000496838292177334
27760.,0.,3.640460554664771e-11,1.,5.026548245743669,0.,ShortOrb,2,-0.00005252165486207621
28592.,0.,5.600708545638109e-11,1.,6.031857894892402,0.,NOERR,2,0.00048615710874419743
29234.,0.,5.040637691074298e-11,1.,1.0681415022205298,0.,ShortOrb,3,-0.00005927053378875092
29236.,0.,5.040637691074298e-11,1.,1.1309733552923256,0.,NOERR,2,0.00007855437991103963
27773.,0.,3.640460554664771e-11,1.,5.4349552907103424,0.,NOERR,2,-1.6856158825633839e-6
28594.,0.,5.600708545638109e-11,1.,6.094689747964199,0.,NOERR,1,-0.000010247652380004326
28599.,0.,5.600708545638109e-11,1.,6.2517693806436885,0.,NOERR,3,0.00010376039560112095
29241.,0.,5.040637691074298e-11,1.,1.288052987971815,0.,ShortOrb,2,-0.00004471554947639382
29737.,-3.0396598110480402e-6,5.040637691074298e-11,-1.,4.303981935418017,0.,NOERR,3,-0.0000478694679809951
27776.,0.,3.640460554664771e-11,1.,5.529203070318036,0.,NOERR,1,-8.933807100424065e-6
29242.,0.,5.040637691074298e-11,1.,1.319468914507713,0.,ShortOrb,6,-0.0000464258320698557
29245.,0.,5.040637691074298e-11,1.,1.413716694115407,0.,NOERR,2,0.00007528263606275644
27779.,0.,3.640460554664771e-11,1.,5.62345084992573,0.,NOERR,1,6.109673862560283e-6
