,E0,Ep,dL,phi,th_LRL,Error,Dlow,Dhigh,enfinal
25656,0.,3.920495981946676e-11,-1.,1.7592918860102844,0.,NOERR,0.,2.8938961335592947e9,0.00014952953228683746
25657,0.,3.920495981946676e-11,-1.,1.790707812546182,0.,ndsz,0.,3.342213855788688e8,-0.000013567349490983815
25664,0.,3.920495981946676e-11,-1.,2.0106192982974678,0.,NOERR,0.,2.8938961335592947e9,-8.025097320944828e-7
25667,0.,3.920495981946676e-11,-1.,2.1048670779051615,0.,ndsz,0.,2.2653512316734502e8,9.448019966384891e-7
25672,0.,3.920495981946676e-11,-1.,2.261946710584651,0.,ndsz,0.,4.7795392675305915e8,-0.000013119065833677723
25675,0.,3.920495981946676e-11,-1.,2.356194490192345,0.,NOERR,0.,2.8938961335592947e9,-0.000017448224381609416
25677,0.,3.920495981946676e-11,-1.,2.419026343264141,0.,NOERR,0.,2.8938961335592947e9,3.1786712304682455e-6
25681,0.,3.920495981946676e-11,-1.,2.5446900494077327,0.,NOERR,0.,2.8938961335592947e9,0.000017703109365420152
25759,0.,3.920495981946676e-11,-1.,4.995132319207771,0.,NOERR,0.,2.8938961335592947e9,1.1350123982384368e-6
25763,0.,3.920495981946676e-11,-1.,5.120796025351362,0.,ndsz,0.,7.094371088387173e8,-0.00003499113637417395
25771,0.,3.920495981946676e-11,-1.,5.372123437638546,0.,NOERR,0.,2.8938961335592947e9,-1.599239291077546e-6
25773,0.,3.920495981946676e-11,-1.,5.4349552907103424,0.,ndsz,0.,2.9385851805762875e8,-0.000048085759395632977
25778,0.,3.920495981946676e-11,-1.,5.592034923389832,0.,ndsz,0.,3.837190346508538e8,-0.000030024834394737354
25782,0.,3.920495981946676e-11,-1.,5.717698629533424,0.,NOERR,0.,2.8938961335592947e9,-1.4241466097033497e-6
25784,0.,3.920495981946676e-11,-1.,5.7805304826052195,0.,ndsz,0.,8.000469295283675e7,-4.2839532121141666e-6
25785,0.,3.920495981946676e-11,-1.,5.811946409141117,0.,NOERR,0.,2.8938961335592947e9,0.000011661464234430886
25786,0.,3.920495981946676e-11,-1.,5.843362335677016,0.,NOERR,0.,2.8938961335592947e9,0.00001291172604905886
25787,0.,3.920495981946676e-11,-1.,5.874778262212914,0.,ndsz,0.,7.63913065217144e7,1.3971358612252516e-6
25788,0.,3.920495981946676e-11,-1.,5.9061941887488105,0.,ndsz,0.,7.525693820070595e7,-0.00001023368767505417
25790,0.,3.920495981946676e-11,-1.,5.969026041820607,0.,ndsz,0.,1.0548205788313821e8,-8.778583350604885e-6
25793,0.,3.920495981946676e-11,-1.,6.0632738214283,0.,ndsz,0.,7.029018866449875e7,-0.000010205687788811257
25796,0.,3.920495981946676e-11,-1.,6.157521601035994,0.,ndsz,0.,5.395800278316803e8,-4.4592650070285345e-6
26001,0.,3.920495981946676e-11,1.,0.031415926535897934,0.,ndsz,0.,1.1198372639853631e8,-0.00001238666596689586
26005,0.,3.920495981946676e-11,1.,0.15707963267948966,0.,NOERR,0.,2.8938961335592947e9,0.00007077403679054839
26014,0.,3.920495981946676e-11,1.,0.4398229715025711,0.,ndsz,0.,1.0639132337047303e8,-0.000014981184122575542
26018,0.,3.920495981946676e-11,1.,0.5654866776461628,0.,ndsz,0.,9.879911450701778e7,-0.000014279574818476526
26019,0.,3.920495981946676e-11,1.,0.5969026041820606,0.,mxst,0.,2.4305696523818026e9,-0.0000481939258514324
26025,0.,3.920495981946676e-11,1.,0.7853981633974483,0.,ndsz,0.,4.952773753145046e8,-0.000013055879300338802
26028,0.,3.920495981946676e-11,1.,0.8796459430051422,0.,NOERR,0.,2.8938961335592947e9,-4.29004888495267e-6
26029,0.,3.920495981946676e-11,1.,0.91106186954104,0.,ndsz,0.,1.0768156033415122e8,-5.730965199290949e-6
26033,0.,3.920495981946676e-11,1.,1.0367255756846319,0.,ndsz,0.,1.3758243542031884e8,-0.000024974708765057585
26034,0.,3.920495981946676e-11,1.,1.0681415022205298,0.,NOERR,0.,2.8938961335592947e9,3.6584500743222e-6
26037,0.,3.920495981946676e-11,1.,1.1623892818282235,0.,ndsz,0.,4.662497684737853e8,-0.000021088425235404884
26040,0.,3.920495981946676e-11,1.,1.2566370614359172,0.,NOERR,0.,2.8938961335592947e9,-9.445949290095399e-6
26045,0.,3.920495981946676e-11,1.,1.413716694115407,0.,ndsz,0.,1.1351559690996481e8,-0.000017575268017822054
26046,0.,3.920495981946676e-11,1.,1.4451326206513049,0.,ndsz,0.,3.262227920306743e8,-0.000023776666516539535
26049,0.,3.920495981946676e-11,1.,1.5393804002589986,0.,ndsz,0.,5.2526453575994086e8,1.731017036377125e-6
26050,0.,3.920495981946676e-11,1.,1.5707963267948966,0.,NOERR,0.,2.8938961335592947e9,0.00003437462339940467
26051,0.,3.920495981946676e-11,1.,1.6022122533307945,0.,ndsz,0.,3.692932443139268e8,-0.000041955495923673425
26055,0.,3.920495981946676e-11,1.,1.7278759594743864,0.,ndsz,0.,8.75747470231456e7,-8.519290228825582e-6
26056,0.,3.920495981946676e-11,1.,1.7592918860102844,0.,NOERR,0.,2.8938961335592947e9,0.00014952953228683746
26057,0.,3.920495981946676e-11,1.,1.790707812546182,0.,ndsz,0.,3.342213855788688e8,-0.000013567349490983815
26064,0.,3.920495981946676e-11,1.,2.0106192982974678,0.,NOERR,0.,2.8938961335592947e9,-8.025097320944828e-7
26067,0.,3.920495981946676e-11,1.,2.1048670779051615,0.,ndsz,0.,2.2653512316734502e8,9.448019966384891e-7
26072,0.,3.920495981946676e-11,1.,2.261946710584651,0.,ndsz,0.,4.7795392675305915e8,-0.000013119065833677723
26075,0.,3.920495981946676e-11,1.,2.356194490192345,0.,NOERR,0.,2.8938961335592947e9,-0.000017448224381609416
26077,0.,3.920495981946676e-11,1.,2.419026343264141,0.,NOERR,0.,2.8938961335592947e9,3.1786712304682455e-6
26081,0.,3.920495981946676e-11,1.,2.5446900494077327,0.,NOERR,0.,2.8938961335592947e9,0.000017703109365420152
26159,0.,3.920495981946676e-11,1.,4.995132319207771,0.,NOERR,0.,2.8938961335592947e9,1.1350123982384368e-6
26163,0.,3.920495981946676e-11,1.,5.120796025351362,0.,ndsz,0.,7.094371088387173e8,-0.00003499113637417395
26171,0.,3.920495981946676e-11,1.,5.372123437638546,0.,NOERR,0.,2.8938961335592947e9,-1.599239291077546e-6
26173,0.,3.920495981946676e-11,1.,5.4349552907103424,0.,ndsz,0.,2.9385851805762875e8,-0.000048085759395632977
26178,0.,3.920495981946676e-11,1.,5.592034923389832,0.,ndsz,0.,3.837190346508538e8,-0.000030024834394737354
26182,0.,3.920495981946676e-11,1.,5.717698629533424,0.,NOERR,0.,2.8938961335592947e9,-1.4241466097033497e-6
26184,0.,3.920495981946676e-11,1.,5.7805304826052195,0.,ndsz,0.,8.000469295283675e7,-4.2839532121141666e-6
26185,0.,3.920495981946676e-11,1.,5.811946409141117,0.,NOERR,0.,2.8938961335592947e9,0.000011661464234430886
26186,0.,3.920495981946676e-11,1.,5.843362335677016,0.,NOERR,0.,2.8938961335592947e9,0.00001291172604905886
26187,0.,3.920495981946676e-11,1.,5.874778262212914,0.,ndsz,0.,7.63913065217144e7,1.3971358612252516e-6
26188,0.,3.920495981946676e-11,1.,5.9061941887488105,0.,ndsz,0.,7.525693820070595e7,-0.00001023368767505417
26190,0.,3.920495981946676e-11,1.,5.969026041820607,0.,ndsz,0.,1.0548205788313821e8,-8.778583350604885e-6
26193,0.,3.920495981946676e-11,1.,6.0632738214283,0.,ndsz,0.,7.029018866449875e7,-0.000010205687788811257
26196,0.,3.920495981946676e-11,1.,6.157521601035994,0.,ndsz,0.,5.395800278316803e8,-4.4592650070285345e-6
26402,0.,4.480566836510487e-11,-1.,0.06283185307179587,0.,ndsz,0.,1.0023015226546346e8,-0.000023185061266417506
26403,0.,4.480566836510487e-11,-1.,0.09424777960769379,0.,ndsz,0.,9.365416291190195e7,-0.00001707082799384807
26404,0.,4.480566836510487e-11,-1.,0.12566370614359174,0.,ndsz,0.,3.389477067168986e8,-0.000038553804870389285
26408,0.,4.480566836510487e-11,-1.,0.25132741228718347,0.,mxst,0.,1.992948903269245e9,-0.000045494777975036045
26409,0.,4.480566836510487e-11,-1.,0.2827433388230814,0.,ndsz,0.,3.730079858129995e8,-0.000016227339997954005
26411,0.,4.480566836510487e-11,-1.,0.34557519189487723,0.,ndsz,0.,8.268073772534044e7,-0.00002248567798515677
26412,0.,4.480566836510487e-11,-1.,0.37699111843077515,0.,ndsz,0.,1.0901134775800733e8,-0.00002399641418548981
26417,0.,4.480566836510487e-11,-1.,0.5340707511102649,0.,mxst,0.,9.48552779849186e8,-0.00006871131299606825
26418,0.,4.480566836510487e-11,-1.,0.5654866776461628,0.,ndsz,0.,7.42623150991489e8,-0.00004278648703603949
26422,0.,4.480566836510487e-11,-1.,0.6911503837897545,0.,ndsz,0.,1.1923907187100476e8,-0.0000251146789764789
26424,0.,4.480566836510487e-11,-1.,0.7539822368615503,0.,ndsz,0.,1.1920546053745252e8,-0.00004842969936191821
26425,0.,4.480566836510487e-11,-1.,0.7853981633974483,0.,ndsz,0.,9.872031007020529e7,-0.000012814748515665997
26431,0.,4.480566836510487e-11,-1.,0.9738937226128359,0.,ndsz,0.,1.1877383232477753e8,-0.00004804205819652907
26432,0.,4.480566836510487e-11,-1.,1.0053096491487339,0.,ndsz,0.,1.0414246862306851e8,-7.316560234116309e-6
26436,0.,4.480566836510487e-11,-1.,1.1309733552923256,0.,ndsz,0.,4.0870115019829565e8,-0.00002772225958835861
26439,0.,4.480566836510487e-11,-1.,1.2252211349000193,0.,ndsz,0.,1.0446134186825652e8,-4.257341247093649e-6
26440,0.,4.480566836510487e-11,-1.,1.2566370614359172,0.,ndsz,0.,5.28839706305397e8,-0.000045010839208714515
26443,0.,4.480566836510487e-11,-1.,1.350884841043611,0.,ndsz,0.,9.786962459058397e7,-0.000020009134135356987
26446,0.,4.480566836510487e-11,-1.,1.4451326206513049,0.,ndsz,0.,1.1206879680419599e8,-4.355121412558116e-6
26448,0.,4.480566836510487e-11,-1.,1.5079644737231006,0.,ndsz,0.,1.03041376039333e8,-0.00002000646881139545
26454,0.,4.480566836510487e-11,-1.,1.6964600329384885,0.,ndsz,0.,7.904239577582799e7,-2.682109084162221e-6
26455,0.,4.480566836510487e-11,-1.,1.7278759594743864,0.,ndsz,0.,8.034240438840695e7,-1.9505567081523623e-6
26457,0.,4.480566836510487e-11,-1.,1.790707812546182,0.,ndsz,0.,2.980271104924086e8,-0.000026771837944750132
26458,0.,4.480566836510487e-11,-1.,1.82212373908208,0.,ndsz,0.,8.44178746859192e7,-5.239381492549988e-6
26462,0.,4.480566836510487e-11,-1.,1.9477874452256718,0.,ndsz,0.,2.3200254643146846e8,6.905229241738198e-7
26467,0.,4.480566836510487e-11,-1.,2.1048670779051615,0.,ndsz,0.,2.6373903735485274e8,-0.000027818887232911038
26511,0.,4.480566836510487e-11,-1.,3.4871678454846706,0.,ndsz,0.,8.268274667312505e8,8.763619532349857e-7
26522,0.,4.480566836510487e-11,-1.,3.8327430373795477,0.,ndsz,0.,4.0591369291363424e8,-0.00004643109949853397
26531,0.,4.480566836510487e-11,-1.,4.115486376202629,0.,ndsz,0.,8.268274667312505e8,-9.543567818403977e-6
26534,0.,4.480566836510487e-11,-1.,4.209734155810323,0.,ndsz,0.,8.343415045147232e8,-0.000055847201750225395
26561,0.,4.480566836510487e-11,-1.,5.057964172279568,0.,ndsz,0.,2.0954271408812976e8,-0.000014909961592479704
26567,0.,4.480566836510487e-11,-1.,5.246459731494954,0.,ndsz,0.,5.1955689218510115e8,-0.000016111481286884555
26571,0.,4.480566836510487e-11,-1.,5.372123437638546,0.,mxst,0.,2.7083781019659824e9,-0.00004383512474810005
26580,0.,4.480566836510487e-11,-1.,5.654866776461628,0.,ndsz,0.,2.736041277148861e8,-0.000019002774493515062
26581,0.,4.480566836510487e-11,-1.,5.686282702997525,0.,mxst,0.,2.8702959972539606e9,-0.000029997909693414704
26582,0.,4.480566836510487e-11,-1.,5.717698629533424,0.,ndsz,0.,2.968687920085233e8,-0.000012452465469436902
26588,0.,4.480566836510487e-11,-1.,5.9061941887488105,0.,ndsz,0.,6.973578169270541e7,-7.575915926594234e-6
26589,0.,4.480566836510487e-11,-1.,5.937610115284708,0.,ndsz,0.,6.881184502941214e7,2.311369314611511e-6
26592,0.,4.480566836510487e-11,-1.,6.031857894892402,0.,ndsz,0.,6.622036522692302e7,1.848079370758704e-6
26593,0.,4.480566836510487e-11,-1.,6.0632738214283,0.,ndsz,0.,7.655169213536521e8,-0.000022787581535510526
26597,0.,4.480566836510487e-11,-1.,6.188937527571892,0.,ndsz,0.,9.070872496305023e7,-0.000021402681142035362
26802,0.,4.480566836510487e-11,1.,0.06283185307179587,0.,ndsz,0.,1.0023015226546346e8,-0.000023185061266417506
26803,0.,4.480566836510487e-11,1.,0.09424777960769379,0.,ndsz,0.,9.365416291190195e7,-0.00001707082799384807
26804,0.,4.480566836510487e-11,1.,0.12566370614359174,0.,ndsz,0.,3.389477067168986e8,-0.000038553804870389285
26808,0.,4.480566836510487e-11,1.,0.25132741228718347,0.,mxst,0.,1.992948903269245e9,-0.000045494777975036045
26809,0.,4.480566836510487e-11,1.,0.2827433388230814,0.,ndsz,0.,3.730079858129995e8,-0.000016227339997954005
26811,0.,4.480566836510487e-11,1.,0.34557519189487723,0.,ndsz,0.,8.268073772534044e7,-0.00002248567798515677
26812,0.,4.480566836510487e-11,1.,0.37699111843077515,0.,ndsz,0.,1.0901134775800733e8,-0.00002399641418548981
26817,0.,4.480566836510487e-11,1.,0.5340707511102649,0.,mxst,0.,9.48552779849186e8,-0.00006871131299606825
26818,0.,4.480566836510487e-11,1.,0.5654866776461628,0.,ndsz,0.,7.42623150991489e8,-0.00004278648703603949
26822,0.,4.480566836510487e-11,1.,0.6911503837897545,0.,ndsz,0.,1.1923907187100476e8,-0.0000251146789764789
26824,0.,4.480566836510487e-11,1.,0.7539822368615503,0.,ndsz,0.,1.1920546053745252e8,-0.00004842969936191821
26825,0.,4.480566836510487e-11,1.,0.7853981633974483,0.,ndsz,0.,9.872031007020529e7,-0.000012814748515665997
26831,0.,4.480566836510487e-11,1.,0.9738937226128359,0.,ndsz,0.,1.1877383232477753e8,-0.00004804205819652907
26832,0.,4.480566836510487e-11,1.,1.0053096491487339,0.,ndsz,0.,1.0414246862306851e8,-7.316560234116309e-6
26836,0.,4.480566836510487e-11,1.,1.1309733552923256,0.,ndsz,0.,4.0870115019829565e8,-0.00002772225958835861
26839,0.,4.480566836510487e-11,1.,1.2252211349000193,0.,ndsz,0.,1.0446134186825652e8,-4.257341247093649e-6
26840,0.,4.480566836510487e-11,1.,1.2566370614359172,0.,ndsz,0.,5.28839706305397e8,-0.000045010839208714515
26843,0.,4.480566836510487e-11,1.,1.350884841043611,0.,ndsz,0.,9.786962459058397e7,-0.000020009134135356987
26846,0.,4.480566836510487e-11,1.,1.4451326206513049,0.,ndsz,0.,1.1206879680419599e8,-4.355121412558116e-6
26848,0.,4.480566836510487e-11,1.,1.5079644737231006,0.,ndsz,0.,1.03041376039333e8,-0.00002000646881139545
26854,0.,4.480566836510487e-11,1.,1.6964600329384885,0.,ndsz,0.,7.904239577582799e7,-2.682109084162221e-6
26855,0.,4.480566836510487e-11,1.,1.7278759594743864,0.,ndsz,0.,8.034240438840695e7,-1.9505567081523623e-6
26857,0.,4.480566836510487e-11,1.,1.790707812546182,0.,ndsz,0.,2.980271104924086e8,-0.000026771837944750132
26858,0.,4.480566836510487e-11,1.,1.82212373908208,0.,ndsz,0.,8.44178746859192e7,-5.239381492549988e-6
26862,0.,4.480566836510487e-11,1.,1.9477874452256718,0.,ndsz,0.,2.3200254643146846e8,6.905229241738198e-7
26867,0.,4.480566836510487e-11,1.,2.1048670779051615,0.,ndsz,0.,2.6373903735485274e8,-0.000027818887232911038
26911,0.,4.480566836510487e-11,1.,3.4871678454846706,0.,ndsz,0.,8.268274667312505e8,8.763619532349857e-7
26922,0.,4.480566836510487e-11,1.,3.8327430373795477,0.,ndsz,0.,4.0591369291363424e8,-0.00004643109949853397
26931,0.,4.480566836510487e-11,1.,4.115486376202629,0.,ndsz,0.,8.268274667312505e8,-9.543567818403977e-6
26934,0.,4.480566836510487e-11,1.,4.209734155810323,0.,ndsz,0.,8.343415045147232e8,-0.000055847201750225395
26961,0.,4.480566836510487e-11,1.,5.057964172279568,0.,ndsz,0.,2.0954271408812976e8,-0.000014909961592479704
26967,0.,4.480566836510487e-11,1.,5.246459731494954,0.,ndsz,0.,5.1955689218510115e8,-0.000016111481286884555
26971,0.,4.480566836510487e-11,1.,5.372123437638546,0.,mxst,0.,2.7083781019659824e9,-0.00004383512474810005
26980,0.,4.480566836510487e-11,1.,5.654866776461628,0.,ndsz,0.,2.736041277148861e8,-0.000019002774493515062
26981,0.,4.480566836510487e-11,1.,5.686282702997525,0.,mxst,0.,2.8702959972539606e9,-0.000029997909693414704
26982,0.,4.480566836510487e-11,1.,5.717698629533424,0.,ndsz,0.,2.968687920085233e8,-0.000012452465469436902
26988,0.,4.480566836510487e-11,1.,5.9061941887488105,0.,ndsz,0.,6.973578169270541e7,-7.575915926594234e-6
26989,0.,4.480566836510487e-11,1.,5.937610115284708,0.,ndsz,0.,6.881184502941214e7,2.311369314611511e-6
26992,0.,4.480566836510487e-11,1.,6.031857894892402,0.,ndsz,0.,6.622036522692302e7,1.848079370758704e-6
26993,0.,4.480566836510487e-11,1.,6.0632738214283,0.,ndsz,0.,7.655169213536521e8,-0.000022787581535510526
26997,0.,4.480566836510487e-11,1.,6.188937527571892,0.,ndsz,0.,9.070872496305023e7,-0.000021402681142035362
27200,0.,3.6404605546647705e-11,-1.,0.,0.,ndsz,0.,1.2591818474086094e8,-0.000026089784810778838
27203,0.,3.6404605546647705e-11,-1.,0.09424777960769379,0.,ndsz,0.,4.6423461524952096e8,-4.109967264298575e-7
27205,0.,3.6404605546647705e-11,-1.,0.15707963267948966,0.,ndsz,0.,5.150099508839082e8,-0.00004186652446946937
27210,0.,3.6404605546647705e-11,-1.,0.3141592653589793,0.,ndsz,0.,4.0324866673360395e8,-0.000033851232196013825
27212,0.,3.6404605546647705e-11,-1.,0.37699111843077515,0.,ndsz,0.,5.0349263711936253e8,-0.000013992789284600349
27213,0.,3.6404605546647705e-11,-1.,0.4084070449666731,0.,ndsz,0.,1.590711343061688e8,-0.000035752101666730596
27215,0.,3.6404605546647705e-11,-1.,0.47123889803846897,0.,ndsz,0.,5.460894118858162e8,-0.000017049346610065186
27216,0.,3.6404605546647705e-11,-1.,0.5026548245743669,0.,mxst,0.,1.5833592371225626e9,-0.00004486359465177836
27218,0.,3.6404605546647705e-11,-1.,0.5654866776461628,0.,ndsz,0.,1.5205395340779117e8,-0.00003164983854730963
27219,0.,3.6404605546647705e-11,-1.,0.5969026041820606,0.,ndsz,0.,7.065462902088925e8,-0.000047967211948218846
27221,0.,3.6404605546647705e-11,-1.,0.6597344572538565,0.,ndsz,0.,1.5094251860582995e8,-0.000017890591834657243
27233,0.,3.6404605546647705e-11,-1.,1.0367255756846319,0.,ndsz,0.,1.5345328989413086e8,-0.0000183777829789733
27234,0.,3.6404605546647705e-11,-1.,1.0681415022205298,0.,ndsz,0.,4.277825295058279e8,-0.000015247014530928027
27237,0.,3.6404605546647705e-11,-1.,1.1623892818282235,0.,ndsz,0.,1.327310363964933e8,-0.000010129372327583042
27238,0.,3.6404605546647705e-11,-1.,1.1938052083641213,0.,ndsz,0.,5.08075205044387e8,-0.00004318795262747699
27239,0.,3.6404605546647705e-11,-1.,1.2252211349000193,0.,ndsz,0.,6.027632848207232e8,-0.000018357653495115756
27240,0.,3.6404605546647705e-11,-1.,1.2566370614359172,0.,ndsz,0.,1.5513076347000617e8,-0.000023936786831768586
27247,0.,3.6404605546647705e-11,-1.,1.4765485471872026,0.,ndsz,0.,1.4196211194306266e8,-0.000032464839691215275
27249,0.,3.6404605546647705e-11,-1.,1.5393804002589986,0.,ndsz,0.,6.644927964067607e8,-0.00002991817655839668
27251,0.,3.6404605546647705e-11,-1.,1.6022122533307945,0.,ndsz,0.,5.3097138650150824e8,-0.00006972337425992237
27252,0.,3.6404605546647705e-11,-1.,1.6336281798666925,0.,ndsz,0.,5.097605461066627e8,0.000012986910164158871
27256,0.,3.6404605546647705e-11,-1.,1.7592918860102844,0.,ndsz,0.,9.353347438373527e7,1.2172311585345597e-6
27257,0.,3.6404605546647705e-11,-1.,1.790707812546182,0.,ndsz,0.,6.062983990027467e8,-0.00006743476046011665
27260,0.,3.6404605546647705e-11,-1.,1.8849555921538759,0.,ndsz,0.,3.643183894350753e8,-3.1812484948545716e-6
27265,0.,3.6404605546647705e-11,-1.,2.0420352248333655,0.,ndsz,0.,2.417305057600909e8,9.824632911659137e-7
27276,0.,3.6404605546647705e-11,-1.,2.3876104167282426,0.,ndsz,0.,2.052839860539219e8,5.299772741773623e-7
27277,0.,3.6404605546647705e-11,-1.,2.419026343264141,0.,ndsz,0.,6.242510451258742e8,-0.000044995349675502894
27288,0.,3.6404605546647705e-11,-1.,2.764601535159018,0.,ndsz,0.,5.75866019435416e8,-0.00004407814028439816
27307,0.,3.6404605546647705e-11,-1.,3.3615041393410787,0.,ndsz,0.,8.268274667312505e8,-0.000028237124810003282
27348,0.,3.6404605546647705e-11,-1.,4.649557127312894,0.,ndsz,0.,8.024456640078117e8,-0.000021324120801580193
27360,0.,3.6404605546647705e-11,-1.,5.026548245743669,0.,ndsz,0.,2.0077753579597688e8,-9.832917793495266e-6
27373,0.,3.6404605546647705e-11,-1.,5.4349552907103424,0.,ndsz,0.,4.548394269567315e8,-0.000012831871430307729
27376,0.,3.6404605546647705e-11,-1.,5.529203070318036,0.,ndsz,0.,8.268274667312505e8,-0.000042377343338273764
27379,0.,3.6404605546647705e-11,-1.,5.62345084992573,0.,ndsz,0.,4.4483111958966553e8,-0.00003337384140422728
27384,0.,3.6404605546647705e-11,-1.,5.7805304826052195,0.,ndsz,0.,8.359904720626396e7,-6.8240505869399115e-6
27386,0.,3.6404605546647705e-11,-1.,5.843362335677016,0.,ndsz,0.,8.093259739657453e7,-7.653193790702062e-6
27387,0.,3.6404605546647705e-11,-1.,5.874778262212914,0.,ndsz,0.,7.967261033320202e7,-4.166224698565202e-7
27393,0.,3.6404605546647705e-11,-1.,6.0632738214283,0.,ndsz,0.,1.0442570619242245e8,-0.000015733571984810624
27399,0.,3.6404605546647705e-11,-1.,6.2517693806436885,0.,ndsz,0.,3.1992220941875464e8,-5.720223725802498e-6
27600,0.,3.6404605546647705e-11,1.,0.,0.,ndsz,0.,1.2591818474086094e8,-0.000026089784810778838
27603,0.,3.6404605546647705e-11,1.,0.09424777960769379,0.,ndsz,0.,4.6423461524952096e8,-4.109967264298575e-7
27605,0.,3.6404605546647705e-11,1.,0.15707963267948966,0.,ndsz,0.,5.150099508839082e8,-0.00004186652446946937
27610,0.,3.6404605546647705e-11,1.,0.3141592653589793,0.,ndsz,0.,4.0324866673360395e8,-0.000033851232196013825
27612,0.,3.6404605546647705e-11,1.,0.37699111843077515,0.,ndsz,0.,5.0349263711936253e8,-0.000013992789284600349
